"id","college","income","overage","leftover","house","handset_price","over_15mins_calls_per_month","average_call_duration","reported_satisfaction","reported_usage_level","considering_change_of_plan","leave"
10116,"one",86241,230,10,264571,297,26,5,NA,"very_little","considering","LEAVE"
6853,"zero",86184,47,7,NA,331,5,NA,"unsat","little","no","STAY"
4978,"one",NA,221,NA,345747,158,26,2,NA,"very_high","perhaps","LEAVE"
5985,"one",31488,76,40,976208,192,3,NA,"very_sat","very_high","perhaps","STAY"
75,"one",106193,203,0,458895,491,21,8,"unsat","very_little","considering","LEAVE"
7781,"one",45864,79,11,195562,411,NA,6,NA,"little","actively_looking_into_it","STAY"
7923,NA,82947,226,69,509306,379,24,1,"very_unsat","high","perhaps","LEAVE"
9939,"zero",144771,181,55,364778,645,16,5,NA,"little","considering","LEAVE"
7121,"zero",NA,280,58,896068,279,21,2,"very_unsat","very_little","considering","LEAVE"
7398,NA,82322,184,6,452850,311,29,4,"very_unsat","very_little","considering","LEAVE"
9325,"zero",135133,33,NA,NA,441,4,4,"very_sat","very_high","actively_looking_into_it","LEAVE"
2975,"zero",30013,179,0,NA,244,11,15,"very_unsat",NA,NA,"LEAVE"
4328,"zero",133454,166,23,228512,686,28,NA,"unsat","very_little","actively_looking_into_it","LEAVE"
798,"one",127455,76,NA,570866,602,3,5,"avg","avg","never_thought","LEAVE"
3450,NA,77642,42,43,210752,274,NA,1,"avg","little","no","STAY"
7933,"zero",84627,92,0,679133,285,NA,10,"very_unsat","little","considering","STAY"
5035,"zero",29850,61,85,349854,164,3,2,"very_sat","high","considering","STAY"
8477,"one",NA,146,45,NA,455,12,NA,"very_unsat","very_high","never_thought","LEAVE"
3487,"one",65482,153,0,690128,313,NA,8,"very_unsat",NA,"considering","STAY"
9457,"one",NA,219,67,587678,386,16,2,"avg","little","considering","LEAVE"
7853,"one",42274,72,89,231766,385,5,1,"sat",NA,"actively_looking_into_it","LEAVE"
4255,"one",145258,62,0,435702,371,3,11,"very_sat","very_high","no","STAY"
1215,"one",47230,65,61,357224,203,1,1,"very_unsat",NA,"no","LEAVE"
1295,"one",20612,191,0,436832,200,16,15,"very_unsat",NA,"actively_looking_into_it","LEAVE"
7680,"zero",98899,94,55,189019,389,3,1,"unsat","very_little","never_thought","STAY"
5165,"one",98032,50,0,319201,268,3,10,"very_unsat","very_high","actively_looking_into_it","STAY"
5114,"zero",145276,66,18,NA,516,15,4,"avg",NA,"considering","STAY"
9569,"zero",NA,199,12,219284,894,1,5,"sat","high","actively_looking_into_it","LEAVE"
4219,"zero",59647,182,0,272213,322,10,9,"unsat","very_little","no","LEAVE"
6244,"one",59230,182,84,759991,317,18,2,"very_sat","very_high",NA,"LEAVE"
9832,"zero",102824,242,14,580201,445,1,5,"very_unsat",NA,"actively_looking_into_it","LEAVE"
3561,"one",28426,61,24,219083,166,4,6,NA,"little","considering","LEAVE"
3952,NA,146909,82,0,955143,784,4,13,"avg","very_little","never_thought","STAY"
7263,"one",153617,251,5,231387,687,0,6,"unsat","little","considering","STAY"
5685,"zero",114498,212,68,664966,446,3,2,"avg","very_little","actively_looking_into_it","LEAVE"
8908,"one",96723,66,NA,NA,385,1,2,"unsat","little","no","STAY"
8789,"one",141501,236,10,303307,642,18,5,"very_sat","very_high","never_thought","LEAVE"
6477,"zero",65176,240,0,201001,356,4,14,"unsat","little","actively_looking_into_it","STAY"
2696,NA,116573,57,5,740280,718,5,NA,"avg","high","never_thought","STAY"
8906,"zero",52422,63,71,268074,399,5,2,"very_sat","very_high","considering","LEAVE"
8169,"zero",75454,78,31,930349,159,3,2,"very_unsat","high","actively_looking_into_it","STAY"
4292,"zero",49842,54,24,307118,163,4,4,"very_unsat",NA,"actively_looking_into_it","STAY"
10708,NA,44537,67,42,228470,230,3,2,"very_sat","little","considering","LEAVE"
2469,NA,74649,54,0,NA,383,19,10,"unsat",NA,"no","STAY"
5312,"zero",29884,213,0,153127,192,25,13,"very_sat","high",NA,"STAY"
9270,"zero",40625,205,77,NA,147,12,2,"unsat","very_high","actively_looking_into_it","LEAVE"
3216,"zero",24609,203,22,386420,194,27,4,"very_unsat",NA,"never_thought","LEAVE"
8041,"one",62301,69,67,NA,784,5,1,"very_unsat","little","considering","LEAVE"
8098,"zero",33507,188,83,849525,238,NA,1,"avg","little","no","STAY"
8746,"zero",27065,63,0,895123,160,4,10,"unsat","very_high","actively_looking_into_it","STAY"
10617,"one",62399,156,17,669667,275,24,5,"avg","little",NA,"STAY"
5026,"one",57390,216,63,289113,340,21,2,"very_unsat","little","no","LEAVE"
4714,"one",NA,56,NA,NA,660,3,1,"very_sat","little","actively_looking_into_it","STAY"
8471,"one",103233,148,11,817288,889,24,NA,"avg","little","actively_looking_into_it","LEAVE"
6619,"zero",121966,62,15,194940,881,3,6,"avg","little","considering","LEAVE"
4831,"zero",64089,167,10,459343,304,29,1,"very_sat","little","no","STAY"
1825,"one",NA,185,15,790297,373,14,5,NA,"very_high","no","LEAVE"
6656,"zero",44116,53,0,581461,195,5,9,"avg","little",NA,"LEAVE"
7355,"one",78072,46,10,346983,384,18,5,"very_unsat","very_little","no","STAY"
10682,"zero",NA,190,NA,735339,284,22,6,NA,"very_high","considering","LEAVE"
4397,"one",122013,214,72,753497,647,23,2,"unsat","very_little","no","LEAVE"
9738,"zero",59539,239,NA,234944,293,19,6,"unsat","little",NA,"LEAVE"
8034,"one",134766,87,36,345495,690,3,2,"unsat","avg","no","LEAVE"
8012,"one",150917,226,23,NA,619,19,6,"very_unsat",NA,"actively_looking_into_it","LEAVE"
1614,"one",74318,228,0,830564,266,12,1,"sat","very_high","considering","STAY"
6392,"zero",NA,215,18,532211,233,13,14,"very_unsat",NA,"no","LEAVE"
10403,"one",155451,90,57,NA,751,5,NA,"very_sat","very_high","considering","STAY"
181,NA,94725,63,0,436687,384,3,15,NA,"very_little","considering","STAY"
1696,"one",92487,155,16,266797,323,27,4,"very_sat",NA,"never_thought","LEAVE"
1216,"zero",61014,60,44,NA,340,1,2,"very_unsat","very_little","actively_looking_into_it","LEAVE"
3524,"zero",94300,184,15,371533,268,26,5,"avg","very_high","perhaps","STAY"
10707,"zero",76752,205,18,202855,272,12,5,"avg","little","perhaps","LEAVE"
3032,"zero",82776,226,NA,404880,397,NA,NA,"very_unsat","very_high","actively_looking_into_it","LEAVE"
4490,"one",31937,250,16,297702,715,28,NA,"avg","little","no","LEAVE"
6032,"one",90259,41,14,NA,388,3,5,"unsat","very_little","never_thought","LEAVE"
7893,"one",NA,40,NA,903698,618,4,NA,"very_unsat","little","actively_looking_into_it","LEAVE"
10242,"zero",NA,38,0,208131,300,4,10,NA,"very_high","actively_looking_into_it","LEAVE"
6587,"zero",130956,225,0,529086,818,10,NA,"unsat","very_little","considering","LEAVE"
4389,"one",124373,74,67,769041,830,12,1,"very_unsat","little","perhaps","LEAVE"
9703,"zero",139496,176,78,181139,882,10,1,"very_unsat","very_little","never_thought","LEAVE"
8312,NA,32260,231,10,235572,236,5,4,"very_unsat","little","considering","LEAVE"
4282,NA,121730,227,0,279990,732,17,15,NA,"very_high","perhaps","STAY"
938,"zero",63108,43,0,203812,359,5,11,"very_sat","very_little","never_thought","LEAVE"
7900,NA,145945,231,0,825203,743,10,NA,"very_unsat","little","considering","STAY"
2010,"zero",47068,199,0,NA,150,17,14,"very_unsat","little","no","LEAVE"
9326,"zero",42264,67,71,188326,236,4,2,"unsat","little","actively_looking_into_it","STAY"
1388,"one",63101,129,0,694506,350,NA,1,"unsat","little","considering","STAY"
2248,"zero",93739,36,NA,180900,258,4,14,"very_unsat","very_high","considering","LEAVE"
2377,"zero",40190,44,7,NA,172,3,6,"unsat","very_high","actively_looking_into_it","STAY"
9679,"zero",NA,60,NA,631258,177,4,12,NA,"very_high","perhaps","STAY"
3234,"zero",84898,78,77,924010,339,NA,2,"very_unsat","very_high","considering","STAY"
9795,NA,95501,53,66,182798,257,3,1,"very_unsat","very_high","considering","LEAVE"
7934,"one",148377,224,23,942966,474,13,4,"unsat","high","never_thought","LEAVE"
9779,"zero",41283,231,40,737669,154,19,2,"very_sat","little","actively_looking_into_it","STAY"
505,"one",47170,58,0,369818,230,3,13,"very_unsat","very_high","actively_looking_into_it","STAY"
485,"one",146844,66,NA,625485,418,NA,5,"sat","very_high","considering","STAY"
8968,"one",82265,60,7,264128,255,4,5,"avg",NA,"no","LEAVE"
70,"one",132729,245,0,975834,319,21,10,"avg","avg","actively_looking_into_it","LEAVE"
7822,"one",95302,59,68,285032,370,0,2,"unsat",NA,"actively_looking_into_it","STAY"
2576,"one",28543,47,27,215171,249,3,1,"very_sat","very_high","actively_looking_into_it","STAY"
9168,"one",35309,57,0,419950,189,3,8,"unsat","little","never_thought","LEAVE"
7032,NA,36713,206,25,275044,188,11,2,"unsat",NA,"actively_looking_into_it","LEAVE"
9344,"one",144440,199,NA,588020,498,28,2,"unsat",NA,"considering","STAY"
4434,"zero",130901,177,65,177666,759,26,2,"very_sat","little","actively_looking_into_it","LEAVE"
10459,"one",21782,199,80,NA,208,29,2,"very_unsat","little","no","STAY"
5520,NA,93230,65,25,837976,337,3,NA,"very_unsat","little","considering","STAY"
1247,"one",NA,87,0,291560,341,0,4,"sat","very_high","never_thought","LEAVE"
6209,"one",21068,209,NA,678672,197,1,13,"very_unsat","very_little","never_thought","STAY"
8597,"zero",144148,248,0,280445,453,18,8,"very_unsat","high","considering","LEAVE"
3974,"one",NA,215,NA,804735,666,13,1,"avg","little","perhaps","LEAVE"
5248,NA,143872,55,NA,541030,549,NA,5,"very_unsat","very_high","actively_looking_into_it","LEAVE"
1951,"zero",NA,183,0,986430,390,13,12,"unsat","very_high","considering","LEAVE"
3668,"one",NA,71,73,NA,385,5,2,"unsat","high","no","STAY"
10641,"one",68361,188,0,NA,332,25,NA,"very_sat","very_little","never_thought","LEAVE"
2095,"zero",117702,79,54,392218,584,5,NA,"sat","little","actively_looking_into_it","STAY"
1882,"zero",33387,35,0,990251,170,12,NA,"very_sat",NA,"no","STAY"
2223,"one",134234,88,0,418436,637,5,15,"very_unsat","very_high","considering","LEAVE"
9813,"one",76989,216,7,804072,387,24,4,"unsat","little","considering","STAY"
1527,"zero",88540,204,0,997862,186,NA,14,"avg","very_high",NA,"STAY"
2309,NA,87235,65,69,183056,382,4,2,"very_unsat","very_little","no","LEAVE"
10597,"zero",78959,86,0,258352,371,5,2,"very_sat",NA,"considering","STAY"
6941,"one",104088,188,39,294573,557,1,2,"very_unsat","little","considering","LEAVE"
7571,NA,69501,164,41,166800,380,23,1,"very_unsat",NA,"actively_looking_into_it","LEAVE"
10226,"one",105506,84,0,416891,859,4,11,"very_sat",NA,"perhaps","LEAVE"
8262,"zero",150747,50,NA,194326,536,5,13,"very_unsat","avg",NA,"STAY"
7203,"zero",114834,39,86,319621,768,3,1,"very_sat","little","no","LEAVE"
5645,"zero",48063,193,0,NA,161,20,14,"very_unsat","little","no","LEAVE"
5381,"one",82368,61,69,392276,375,3,2,"very_unsat","very_high","perhaps","LEAVE"
7244,"one",30321,216,70,NA,234,10,10,"avg","little","considering","STAY"
2151,"one",125770,232,19,172941,514,19,NA,"very_unsat","very_little","considering","LEAVE"
3554,"one",85656,67,NA,649933,235,5,12,"very_sat",NA,"considering","STAY"
7348,"zero",38555,215,30,704821,148,28,2,"very_unsat","very_little","actively_looking_into_it","STAY"
8420,"zero",25337,39,NA,NA,246,3,4,"very_unsat","little","never_thought","LEAVE"
6953,"zero",21040,216,79,209060,202,20,NA,"unsat","little","no","LEAVE"
6987,"zero",NA,73,38,861653,277,4,1,"unsat","very_high","considering","LEAVE"
903,"one",34456,96,0,623643,184,3,12,"very_unsat","very_high","considering","STAY"
3970,"one",41950,72,0,342834,167,0,5,"avg","very_little","considering","STAY"
2370,NA,38446,216,14,926016,144,28,4,"very_sat","avg","never_thought","STAY"
9672,"one",141099,196,0,775702,730,29,12,"unsat","little","considering","LEAVE"
5046,"zero",NA,203,16,521394,346,21,5,"very_unsat","little","never_thought","LEAVE"
3011,"zero",120784,232,58,306565,491,17,2,"very_unsat","little","actively_looking_into_it","LEAVE"
10579,"one",54142,212,11,493262,315,NA,4,"very_unsat",NA,"no","LEAVE"
10056,"zero",31370,39,NA,276112,225,NA,1,NA,"high","no","LEAVE"
9468,"zero",27471,142,45,244090,216,13,1,"unsat",NA,"considering","STAY"
4179,"zero",101980,233,8,306228,482,10,4,"very_unsat","very_high","considering","LEAVE"
5933,NA,20543,58,0,501683,140,5,15,"very_unsat","very_high","considering","LEAVE"
6986,NA,153460,267,0,336178,858,4,14,"very_unsat","very_high","no","LEAVE"
2201,"one",NA,60,70,408881,232,4,2,"avg",NA,"considering","STAY"
6479,"one",106465,49,NA,571047,706,5,1,"very_sat","very_high","considering","LEAVE"
562,"zero",30690,78,79,671359,227,5,1,"very_unsat","very_little","considering","STAY"
6888,"zero",34402,208,0,278718,248,21,10,"very_unsat","little","considering","STAY"
7438,"zero",38205,77,18,459411,215,3,4,NA,"avg","no","STAY"
9129,"one",159681,213,0,703088,660,17,12,"very_unsat","high","perhaps","LEAVE"
7971,"one",150468,46,0,628947,706,19,8,"unsat","very_high","no","STAY"
7948,"zero",139546,199,NA,191616,790,23,1,"very_unsat","very_little","considering","STAY"
8554,"one",124356,66,6,244773,432,5,5,"very_unsat","very_little","actively_looking_into_it","LEAVE"
8874,"one",130426,60,61,999018,223,28,1,"avg","very_little",NA,"LEAVE"
5025,"one",137383,66,21,381007,721,5,4,"very_unsat","high","considering","LEAVE"
7925,"zero",151529,164,30,260185,475,28,2,"very_unsat","very_high","considering","LEAVE"
7097,"zero",44999,76,0,716553,840,5,11,NA,"little",NA,"STAY"
1230,"one",NA,52,18,422188,207,5,4,"very_sat","little","never_thought","STAY"
1473,"one",39898,246,17,221387,149,1,4,NA,"little","no","LEAVE"
709,"one",41782,146,NA,258845,223,13,6,"unsat","very_high","considering","LEAVE"
9161,"one",80281,65,9,434240,370,5,8,"very_unsat","very_little","actively_looking_into_it","STAY"
9921,"one",57407,227,18,520106,363,22,4,NA,"high","considering","LEAVE"
5335,"one",26385,80,12,NA,244,3,5,"very_unsat","very_little","no","STAY"
6947,"one",38632,36,37,644827,733,3,2,"very_unsat","little","no","STAY"
6573,"one",101813,258,0,841655,648,23,9,"very_unsat","very_high","considering","LEAVE"
5019,"zero",41442,253,0,919467,171,11,10,NA,"very_high",NA,"STAY"
5726,"zero",43795,167,0,664030,150,22,NA,"unsat","very_little","actively_looking_into_it","STAY"
9555,"zero",78241,50,0,429557,378,3,12,"avg","very_little","considering","LEAVE"
3795,"zero",123757,190,20,152564,662,3,5,"very_unsat","little","actively_looking_into_it","LEAVE"
731,"zero",126752,65,48,896007,817,3,2,"very_unsat","very_high","actively_looking_into_it","STAY"
4193,"one",38913,188,31,835249,217,29,2,"unsat",NA,NA,"STAY"
651,"one",118822,78,NA,390433,673,3,8,"very_unsat",NA,"no","LEAVE"
230,"zero",27005,187,60,256163,197,24,1,"very_unsat",NA,"considering","LEAVE"
6780,"zero",37191,75,5,551261,235,4,14,"very_unsat","very_high","actively_looking_into_it","STAY"
1469,"one",51047,206,NA,680173,302,27,1,NA,"little","actively_looking_into_it","STAY"
10232,NA,114022,222,52,340333,666,18,NA,"very_unsat","very_high","no","LEAVE"
2362,"one",92406,201,14,225199,348,0,6,NA,"very_high","no","LEAVE"
7221,"one",111514,36,73,287640,870,4,2,"unsat","little","never_thought","LEAVE"
8170,"one",40344,66,51,215126,229,NA,1,"very_sat","little","no","LEAVE"
2522,"zero",80264,65,0,854896,319,NA,9,"unsat","very_high","actively_looking_into_it","STAY"
7331,"one",49118,169,17,NA,165,21,5,"very_unsat",NA,"no","LEAVE"
4338,"one",46146,207,68,NA,179,22,5,"unsat","avg","never_thought","LEAVE"
3641,"one",115566,75,77,298235,546,4,1,"very_sat","little","considering","LEAVE"
5232,"one",120706,44,10,336636,529,NA,5,"avg","little","actively_looking_into_it","STAY"
3059,"zero",39996,37,0,248769,165,4,NA,"very_unsat","very_little","actively_looking_into_it","LEAVE"
2435,"zero",34082,75,47,150449,243,5,2,"very_sat","little","perhaps","STAY"
10566,"zero",36776,37,79,507490,162,3,1,"very_sat","little","considering","STAY"
3606,"zero",47052,203,0,NA,524,13,9,"very_sat","little","actively_looking_into_it","LEAVE"
6437,"one",43716,241,7,NA,185,10,6,"very_unsat","very_high","considering","STAY"
1213,"zero",105092,60,0,717333,819,4,NA,"unsat","little","no","LEAVE"
1986,NA,29411,160,8,371750,195,15,6,"very_sat","very_high","never_thought","LEAVE"
8453,"one",115495,184,NA,698074,454,20,2,NA,"little","actively_looking_into_it","LEAVE"
3496,"one",112836,193,0,187355,572,21,13,"very_sat","little","actively_looking_into_it","STAY"
1904,"one",NA,210,12,151103,532,13,5,"very_sat",NA,"actively_looking_into_it","LEAVE"
1919,"one",141596,234,0,742658,620,13,15,"very_unsat","very_little","considering","LEAVE"
10681,"zero",90918,145,NA,181561,281,13,8,NA,"very_little","considering","LEAVE"
7840,"zero",48047,189,44,962407,131,25,1,"avg","very_little","considering","LEAVE"
10347,NA,98693,207,80,279919,376,NA,1,"very_sat","very_high","no","LEAVE"
33,"zero",57460,56,63,526910,327,5,2,"very_sat","very_little",NA,"STAY"
547,"zero",26650,171,17,211509,185,0,6,"very_unsat","little","considering","STAY"
1310,"one",114230,178,0,192350,888,15,11,"very_unsat","very_high","actively_looking_into_it","LEAVE"
6292,"zero",44441,75,NA,675856,185,3,1,"unsat","high","actively_looking_into_it","STAY"
3616,"zero",148962,228,9,894730,727,18,14,"very_unsat","little","actively_looking_into_it","LEAVE"
1474,"one",129242,73,70,225404,161,4,2,"very_sat","very_little",NA,"LEAVE"
1523,"zero",78801,54,64,557763,375,4,2,"very_sat","high","considering","LEAVE"
481,"one",114129,206,76,290499,897,23,2,"unsat","little","considering","LEAVE"
5758,"one",60488,61,NA,309983,297,3,10,"unsat","little","never_thought","STAY"
9504,"one",86156,55,67,691492,331,4,1,"very_unsat","high","never_thought","STAY"
5879,"one",108763,54,23,719462,767,5,NA,"very_unsat","very_high","considering","LEAVE"
9790,NA,116419,251,40,941006,447,14,NA,"very_sat","little","considering","LEAVE"
2246,"zero",24951,76,18,654803,177,5,6,"very_sat",NA,"no","STAY"
828,"zero",26598,62,65,810405,200,3,1,"avg","very_high","considering","STAY"
7632,NA,81041,201,0,524940,386,14,11,"very_unsat","little","considering","LEAVE"
4787,"one",42065,228,16,743997,376,28,6,"unsat","very_high","actively_looking_into_it","STAY"
8394,"one",48061,83,54,299060,220,4,2,"unsat","high","no","LEAVE"
6320,"one",52034,164,0,695565,303,11,2,"unsat","little","actively_looking_into_it","STAY"
2484,"zero",37988,68,NA,NA,231,4,NA,NA,"avg","actively_looking_into_it","STAY"
6074,"one",40082,158,NA,892241,161,11,1,"very_sat","very_little",NA,"STAY"
4926,"zero",80228,163,22,NA,396,29,4,"unsat","high","actively_looking_into_it","STAY"
8418,"zero",29401,53,NA,269962,158,NA,2,"very_unsat","little","actively_looking_into_it","STAY"
6997,"one",53423,163,31,179954,264,0,8,"unsat","high","considering","LEAVE"
2579,"one",32607,46,85,388866,131,4,5,"very_sat","little","never_thought","LEAVE"
5864,"one",57299,94,0,490944,359,3,1,"very_sat","little","no","STAY"
2094,"zero",35744,52,15,188337,190,5,4,NA,"very_little","never_thought","LEAVE"
8646,"zero",41140,72,0,258416,210,5,11,"very_sat","very_high","considering","STAY"
154,"zero",24559,56,28,645419,141,5,2,NA,"little","considering","STAY"
4304,"one",65098,60,16,150949,340,5,NA,"sat","little","actively_looking_into_it","LEAVE"
10662,"one",23732,68,0,906210,189,5,11,"very_sat","little","considering","STAY"
1834,"one",30946,195,54,631785,168,16,2,"sat","avg","considering","STAY"
7094,"zero",127795,71,71,823618,482,5,1,"very_sat","very_high","actively_looking_into_it","STAY"
3746,NA,108912,88,49,229086,767,4,6,"unsat","very_little","considering","LEAVE"
2798,"zero",29912,230,11,479936,137,22,5,"unsat","little","perhaps","LEAVE"
